scenario_id,bucket,timestamp_utc,phase,metric,value,status,synthetic,generator_seed
ddos_burst,8,2026-01-05T08:00:00Z,baseline,auth_failures,114.0,complete,True,20260910
ddos_burst,9,2026-01-05T09:00:00Z,baseline,auth_failures,138.0,complete,True,20260910
ddos_burst,10,2026-01-05T10:00:00Z,baseline,auth_failures,142.0,complete,True,20260910
ddos_burst,11,2026-01-05T11:00:00Z,baseline,auth_failures,129.0,complete,True,20260910
ddos_burst,12,2026-01-05T12:00:00Z,baseline,auth_failures,160.0,complete,True,20260910
ddos_burst,13,2026-01-05T13:00:00Z,baseline,auth_failures,158.0,complete,True,20260910
ddos_burst,14,2026-01-05T14:00:00Z,baseline,auth_failures,185.0,complete,True,20260910
ddos_burst,15,2026-01-05T15:00:00Z,baseline,auth_failures,147.0,complete,True,20260910
ddos_burst,16,2026-01-05T16:00:00Z,baseline,auth_failures,165.0,complete,True,20260910
ddos_burst,17,2026-01-05T17:00:00Z,baseline,auth_failures,161.0,complete,True,20260910
ddos_burst,18,2026-01-05T18:00:00Z,baseline,auth_failures,142.0,complete,True,20260910
ddos_burst,19,2026-01-05T19:00:00Z,baseline,auth_failures,116.0,complete,True,20260910
ddos_burst,20,2026-01-05T20:00:00Z,baseline,auth_failures,141.0,complete,True,20260910
ddos_burst,21,2026-01-05T21:00:00Z,baseline,auth_failures,112.0,complete,True,20260910
ddos_burst,22,2026-01-05T22:00:00Z,baseline,auth_failures,107.0,complete,True,20260910
ddos_burst,23,2026-01-05T23:00:00Z,baseline,auth_failures,87.0,complete,True,20260910
ddos_burst,24,2026-01-06T00:00:00Z,baseline,auth_failures,91.0,complete,True,20260910
ddos_burst,25,2026-01-06T01:00:00Z,baseline,auth_failures,78.0,complete,True,20260910
ddos_burst,26,2026-01-06T02:00:00Z,baseline,auth_failures,93.0,complete,True,20260910
ddos_burst,27,2026-01-06T03:00:00Z,baseline,auth_failures,89.0,complete,True,20260910
ddos_burst,28,2026-01-06T04:00:00Z,baseline,auth_failures,91.0,complete,True,20260910
ddos_burst,29,2026-01-06T05:00:00Z,baseline,auth_failures,86.0,complete,True,20260910
ddos_burst,30,2026-01-06T06:00:00Z,baseline,auth_failures,102.0,complete,True,20260910
ddos_burst,31,2026-01-06T07:00:00Z,baseline,auth_failures,114.0,complete,True,20260910
ddos_burst,32,2026-01-06T08:00:00Z,baseline,auth_failures,137.0,complete,True,20260910
ddos_burst,33,2026-01-06T09:00:00Z,baseline,auth_failures,120.0,complete,True,20260910
ddos_burst,34,2026-01-06T10:00:00Z,baseline,auth_failures,168.0,complete,True,20260910
ddos_burst,35,2026-01-06T11:00:00Z,baseline,auth_failures,184.0,complete,True,20260910
ddos_burst,36,2026-01-06T12:00:00Z,baseline,auth_failures,160.0,complete,True,20260910
ddos_burst,37,2026-01-06T13:00:00Z,baseline,auth_failures,156.0,complete,True,20260910
ddos_burst,38,2026-01-06T14:00:00Z,baseline,auth_failures,177.0,complete,True,20260910
ddos_burst,39,2026-01-06T15:00:00Z,baseline,auth_failures,153.0,complete,True,20260910
ddos_burst,40,2026-01-06T16:00:00Z,baseline,auth_failures,147.0,complete,True,20260910
ddos_burst,41,2026-01-06T17:00:00Z,baseline,auth_failures,172.0,complete,True,20260910
ddos_burst,42,2026-01-06T18:00:00Z,baseline,auth_failures,157.0,complete,True,20260910
ddos_burst,43,2026-01-06T19:00:00Z,baseline,auth_failures,153.0,complete,True,20260910
ddos_burst,44,2026-01-06T20:00:00Z,baseline,auth_failures,136.0,complete,True,20260910
ddos_burst,45,2026-01-06T21:00:00Z,baseline,auth_failures,130.0,complete,True,20260910
ddos_burst,46,2026-01-06T22:00:00Z,baseline,auth_failures,96.0,complete,True,20260910
ddos_burst,47,2026-01-06T23:00:00Z,baseline,auth_failures,91.0,complete,True,20260910
ddos_burst,48,2026-01-07T00:00:00Z,target,auth_failures,91,complete,True,20260910
ddos_burst,0,2026-01-05T00:00:00Z,baseline,unique_failed_accounts,26.0,complete,True,20260910
ddos_burst,1,2026-01-05T01:00:00Z,baseline,unique_failed_accounts,24.0,complete,True,20260910
ddos_burst,2,2026-01-05T02:00:00Z,baseline,unique_failed_accounts,27.0,complete,True,20260910
ddos_burst,3,2026-01-05T03:00:00Z,baseline,unique_failed_accounts,27.0,complete,True,20260910
ddos_burst,4,2026-01-05T04:00:00Z,baseline,unique_failed_accounts,24.0,complete,True,20260910
ddos_burst,5,2026-01-05T05:00:00Z,baseline,unique_failed_accounts,26.0,complete,True,20260910
ddos_burst,6,2026-01-05T06:00:00Z,baseline,unique_failed_accounts,31.0,complete,True,20260910
ddos_burst,7,2026-01-05T07:00:00Z,baseline,unique_failed_accounts,26.0,complete,True,20260910
ddos_burst,8,2026-01-05T08:00:00Z,baseline,unique_failed_accounts,38.0,complete,True,20260910
ddos_burst,9,2026-01-05T09:00:00Z,baseline,unique_failed_accounts,38.0,complete,True,20260910
ddos_burst,10,2026-01-05T10:00:00Z,baseline,unique_failed_accounts,36.0,complete,True,20260910
ddos_burst,11,2026-01-05T11:00:00Z,baseline,unique_failed_accounts,44.0,complete,True,20260910
ddos_burst,12,2026-01-05T12:00:00Z,baseline,unique_failed_accounts,37.0,complete,True,20260910
ddos_burst,13,2026-01-05T13:00:00Z,baseline,unique_failed_accounts,36.0,complete,True,20260910
ddos_burst,14,2026-01-05T14:00:00Z,baseline,unique_failed_accounts,45.0,complete,True,20260910
ddos_burst,15,2026-01-05T15:00:00Z,baseline,unique_failed_accounts,37.0,complete,True,20260910
ddos_burst,16,2026-01-05T16:00:00Z,baseline,unique_failed_accounts,37.0,complete,True,20260910
ddos_burst,17,2026-01-05T17:00:00Z,baseline,unique_failed_accounts,43.0,complete,True,20260910
ddos_burst,18,2026-01-05T18:00:00Z,baseline,unique_failed_accounts,41.0,complete,True,20260910
ddos_burst,19,2026-01-05T19:00:00Z,baseline,unique_failed_accounts,38.0,complete,True,20260910
ddos_burst,20,2026-01-05T20:00:00Z,baseline,unique_failed_accounts,35.0,complete,True,20260910
ddos_burst,21,2026-01-05T21:00:00Z,baseline,unique_failed_accounts,32.0,complete,True,20260910
ddos_burst,22,2026-01-05T22:00:00Z,baseline,unique_failed_accounts,30.0,complete,True,20260910
ddos_burst,23,2026-01-05T23:00:00Z,baseline,unique_failed_accounts,30.0,complete,True,20260910
ddos_burst,24,2026-01-06T00:00:00Z,baseline,unique_failed_accounts,26.0,complete,True,20260910
ddos_burst,25,2026-01-06T01:00:00Z,baseline,unique_failed_accounts,25.0,complete,True,20260910
ddos_burst,26,2026-01-06T02:00:00Z,baseline,unique_failed_accounts,29.0,complete,True,20260910
ddos_burst,27,2026-01-06T03:00:00Z,baseline,unique_failed_accounts,27.0,complete,True,20260910
ddos_burst,28,2026-01-06T04:00:00Z,baseline,unique_failed_accounts,23.0,complete,True,20260910
ddos_burst,29,2026-01-06T05:00:00Z,baseline,unique_failed_accounts,30.0,complete,True,20260910
ddos_burst,30,2026-01-06T06:00:00Z,baseline,unique_failed_accounts,31.0,complete,True,20260910
ddos_burst,31,2026-01-06T07:00:00Z,baseline,unique_failed_accounts,35.0,complete,True,20260910
ddos_burst,32,2026-01-06T08:00:00Z,baseline,unique_failed_accounts,32.0,complete,True,20260910
ddos_burst,33,2026-01-06T09:00:00Z,baseline,unique_failed_accounts,37.0,complete,True,20260910
ddos_burst,34,2026-01-06T10:00:00Z,baseline,unique_failed_accounts,39.0,complete,True,20260910
ddos_burst,35,2026-01-06T11:00:00Z,baseline,unique_failed_accounts,44.0,complete,True,20260910
ddos_burst,36,2026-01-06T12:00:00Z,baseline,unique_failed_accounts,46.0,complete,True,20260910
ddos_burst,37,2026-01-06T13:00:00Z,baseline,unique_failed_accounts,48.0,complete,True,20260910
ddos_burst,38,2026-01-06T14:00:00Z,baseline,unique_failed_accounts,47.0,complete,True,20260910
ddos_burst,39,2026-01-06T15:00:00Z,baseline,unique_failed_accounts,43.0,complete,True,20260910
ddos_burst,40,2026-01-06T16:00:00Z,baseline,unique_failed_accounts,47.0,complete,True,20260910
ddos_burst,41,2026-01-06T17:00:00Z,baseline,unique_failed_accounts,42.0,complete,True,20260910
ddos_burst,42,2026-01-06T18:00:00Z,baseline,unique_failed_accounts,40.0,complete,True,20260910
ddos_burst,43,2026-01-06T19:00:00Z,baseline,unique_failed_accounts,38.0,complete,True,20260910
ddos_burst,44,2026-01-06T20:00:00Z,baseline,unique_failed_accounts,33.0,complete,True,20260910
ddos_burst,45,2026-01-06T21:00:00Z,baseline,unique_failed_accounts,33.0,complete,True,20260910
ddos_burst,46,2026-01-06T22:00:00Z,baseline,unique_failed_accounts,33.0,complete,True,20260910
ddos_burst,47,2026-01-06T23:00:00Z,baseline,unique_failed_accounts,27.0,complete,True,20260910
ddos_burst,48,2026-01-07T00:00:00Z,target,unique_failed_accounts,27,complete,True,20260910
ddos_burst,0,2026-01-05T00:00:00Z,baseline,unique_source_ips,186.0,complete,True,20260910
ddos_burst,1,2026-01-05T01:00:00Z,baseline,unique_source_ips,167.0,complete,True,20260910
ddos_burst,2,2026-01-05T02:00:00Z,baseline,unique_source_ips,222.0,complete,True,20260910
ddos_burst,3,2026-01-05T03:00:00Z,baseline,unique_source_ips,203.0,complete,True,20260910
ddos_burst,4,2026-01-05T04:00:00Z,baseline,unique_source_ips,189.0,complete,True,20260910
ddos_burst,5,2026-01-05T05:00:00Z,baseline,unique_source_ips,212.0,complete,True,20260910
ddos_burst,6,2026-01-05T06:00:00Z,baseline,unique_source_ips,235.0,complete,True,20260910
ddos_burst,7,2026-01-05T07:00:00Z,baseline,unique_source_ips,234.0,complete,True,20260910
ddos_burst,8,2026-01-05T08:00:00Z,baseline,unique_source_ips,246.0,complete,True,20260910
ddos_burst,9,2026-01-05T09:00:00Z,baseline,unique_source_ips,272.0,complete,True,20260910
ddos_burst,10,2026-01-05T10:00:00Z,baseline,unique_source_ips,296.0,complete,True,20260910
ddos_burst,11,2026-01-05T11:00:00Z,baseline,unique_source_ips,248.0,complete,True,20260910
ddos_burst,12,2026-01-05T12:00:00Z,baseline,unique_source_ips,280.0,complete,True,20260910
ddos_burst,13,2026-01-05T13:00:00Z,baseline,unique_source_ips,240.0,complete,True,20260910
ddos_burst,14,2026-01-05T14:00:00Z,baseline,unique_source_ips,274.0,complete,True,20260910
ddos_burst,15,2026-01-05T15:00:00Z,baseline,unique_source_ips,330.0,complete,True,20260910
ddos_burst,16,2026-01-05T16:00:00Z,baseline,unique_source_ips,305.0,complete,True,20260910
ddos_burst,17,2026-01-05T17:00:00Z,baseline,unique_source_ips,268.0,complete,True,20260910
ddos_burst,18,2026-01-05T18:00:00Z,baseline,unique_source_ips,308.0,complete,True,20260910
ddos_burst,19,2026-01-05T19:00:00Z,baseline,unique_source_ips,259.0,complete,True,20260910
ddos_burst,20,2026-01-05T20:00:00Z,baseline,unique_source_ips,246.0,complete,True,20260910
ddos_burst,21,2026-01-05T21:00:00Z,baseline,unique_source_ips,215.0,complete,True,20260910
ddos_burst,22,2026-01-05T22:00:00Z,baseline,unique_source_ips,240.0,complete,True,20260910
ddos_burst,23,2026-01-05T23:00:00Z,baseline,unique_source_ips,178.0,complete,True,20260910
ddos_burst,24,2026-01-06T00:00:00Z,baseline,unique_source_ips,200.0,complete,True,20260910
ddos_burst,25,2026-01-06T01:00:00Z,baseline,unique_source_ips,187.0,complete,True,20260910
ddos_burst,26,2026-01-06T02:00:00Z,baseline,unique_source_ips,214.0,complete,True,20260910
ddos_burst,27,2026-01-06T03:00:00Z,baseline,unique_source_ips,204.0,complete,True,20260910
ddos_burst,28,2026-01-06T04:00:00Z,baseline,unique_source_ips,200.0,complete,True,20260910
ddos_burst,29,2026-01-06T05:00:00Z,baseline,unique_source_ips,215.0,complete,True,20260910
ddos_burst,30,2026-01-06T06:00:00Z,baseline,unique_source_ips,226.0,complete,True,20260910
ddos_burst,31,2026-01-06T07:00:00Z,baseline,unique_source_ips,251.0,complete,True,20260910
ddos_burst,32,2026-01-06T08:00:00Z,baseline,unique_source_ips,253.0,complete,True,20260910
ddos_burst,33,2026-01-06T09:00:00Z,baseline,unique_source_ips,286.0,complete,True,20260910
ddos_burst,34,2026-01-06T10:00:00Z,baseline,unique_source_ips,276.0,complete,True,20260910
ddos_burst,35,2026-01-06T11:00:00Z,baseline,unique_source_ips,237.0,complete,True,20260910
ddos_burst,36,2026-01-06T12:00:00Z,baseline,unique_source_ips,334.0,complete,True,20260910
ddos_burst,37,2026-01-06T13:00:00Z,baseline,unique_source_ips,295.0,complete,True,20260910
ddos_burst,38,2026-01-06T14:00:00Z,baseline,unique_source_ips,292.0,complete,True,20260910
ddos_burst,39,2026-01-06T15:00:00Z,baseline,unique_source_ips,300.0,complete,True,20260910
ddos_burst,40,2026-01-06T16:00:00Z,baseline,unique_source_ips,291.0,complete,True,20260910
ddos_burst,41,2026-01-06T17:00:00Z,baseline,unique_source_ips,264.0,complete,True,20260910
ddos_burst,42,2026-01-06T18:00:00Z,baseline,unique_source_ips,301.0,complete,True,20260910
ddos_burst,43,2026-01-06T19:00:00Z,baseline,unique_source_ips,257.0,complete,True,20260910
ddos_burst,44,2026-01-06T20:00:00Z,baseline,unique_source_ips,254.0,complete,True,20260910
ddos_burst,45,2026-01-06T21:00:00Z,baseline,unique_source_ips,241.0,complete,True,20260910
ddos_burst,46,2026-01-06T22:00:00Z,baseline,unique_source_ips,239.0,complete,True,20260910
ddos_burst,47,2026-01-06T23:00:00Z,baseline,unique_source_ips,209.0,complete,True,20260910
ddos_burst,48,2026-01-07T00:00:00Z,target,unique_source_ips,242,complete,True,20260910
ddos_burst,0,2026-01-05T00:00:00Z,baseline,successful_logins,856.0,complete,True,20260910
ddos_burst,1,2026-01-05T01:00:00Z,baseline,successful_logins,828.0,complete,True,20260910
ddos_burst,2,2026-01-05T02:00:00Z,baseline,successful_logins,926.0,complete,True,20260910
ddos_burst,3,2026-01-05T03:00:00Z,baseline,successful_logins,843.0,complete,True,20260910
ddos_burst,4,2026-01-05T04:00:00Z,baseline,successful_logins,933.0,complete,True,20260910
ddos_burst,5,2026-01-05T05:00:00Z,baseline,successful_logins,1115.0,complete,True,20260910
ddos_burst,6,2026-01-05T06:00:00Z,baseline,successful_logins,1258.0,complete,True,20260910
ddos_burst,7,2026-01-05T07:00:00Z,baseline,successful_logins,1285.0,complete,True,20260910
ddos_burst,8,2026-01-05T08:00:00Z,baseline,successful_logins,1550.0,complete,True,20260910
ddos_burst,9,2026-01-05T09:00:00Z,baseline,successful_logins,1430.0,complete,True,20260910
ddos_burst,10,2026-01-05T10:00:00Z,baseline,successful_logins,1658.0,complete,True,20260910
ddos_burst,11,2026-01-05T11:00:00Z,baseline,successful_logins,1998.0,complete,True,20260910
ddos_burst,12,2026-01-05T12:00:00Z,baseline,successful_logins,2089.0,complete,True,20260910
ddos_burst,13,2026-01-05T13:00:00Z,baseline,successful_logins,2009.0,complete,True,20260910
ddos_burst,14,2026-01-05T14:00:00Z,baseline,successful_logins,2275.0,complete,True,20260910
ddos_burst,15,2026-01-05T15:00:00Z,baseline,successful_logins,2265.0,complete,True,20260910
ddos_burst,16,2026-01-05T16:00:00Z,baseline,successful_logins,2036.0,complete,True,20260910
ddos_burst,17,2026-01-05T17:00:00Z,baseline,successful_logins,1868.0,complete,True,20260910
ddos_burst,18,2026-01-05T18:00:00Z,baseline,successful_logins,1875.0,complete,True,20260910
ddos_burst,19,2026-01-05T19:00:00Z,baseline,successful_logins,1639.0,complete,True,20260910
ddos_burst,20,2026-01-05T20:00:00Z,baseline,successful_logins,1561.0,complete,True,20260910
ddos_burst,21,2026-01-05T21:00:00Z,baseline,successful_logins,1273.0,complete,True,20260910
ddos_burst,22,2026-01-05T22:00:00Z,baseline,successful_logins,1236.0,complete,True,20260910
ddos_burst,23,2026-01-05T23:00:00Z,baseline,successful_logins,1096.0,complete,True,20260910
ddos_burst,24,2026-01-06T00:00:00Z,baseline,successful_logins,1000.0,complete,True,20260910
ddos_burst,25,2026-01-06T01:00:00Z,baseline,successful_logins,954.0,complete,True,20260910
ddos_burst,26,2026-01-06T02:00:00Z,baseline,successful_logins,849.0,complete,True,20260910
ddos_burst,27,2026-01-06T03:00:00Z,baseline,successful_logins,1028.0,complete,True,20260910
ddos_burst,28,2026-01-06T04:00:00Z,baseline,successful_logins,968.0,complete,True,20260910
ddos_burst,29,2026-01-06T05:00:00Z,baseline,successful_logins,1250.0,complete,True,20260910
ddos_burst,30,2026-01-06T06:00:00Z,baseline,successful_logins,1099.0,complete,True,20260910
ddos_burst,31,2026-01-06T07:00:00Z,baseline,successful_logins,1461.0,complete,True,20260910
ddos_burst,32,2026-01-06T08:00:00Z,baseline,successful_logins,1462.0,complete,True,20260910
ddos_burst,33,2026-01-06T09:00:00Z,baseline,successful_logins,1795.0,complete,True,20260910
ddos_burst,34,2026-01-06T10:00:00Z,baseline,successful_logins,1885.0,complete,True,20260910
ddos_burst,35,2026-01-06T11:00:00Z,baseline,successful_logins,1985.0,complete,True,20260910
ddos_burst,36,2026-01-06T12:00:00Z,baseline,successful_logins,1947.0,complete,True,20260910
ddos_burst,37,2026-01-06T13:00:00Z,baseline,successful_logins,2292.0,complete,True,20260910
ddos_burst,38,2026-01-06T14:00:00Z,baseline,successful_logins,2001.0,complete,True,20260910
ddos_burst,39,2026-01-06T15:00:00Z,baseline,successful_logins,2255.0,complete,True,20260910
ddos_burst,40,2026-01-06T16:00:00Z,baseline,successful_logins,1994.0,complete,True,20260910
ddos_burst,41,2026-01-06T17:00:00Z,baseline,successful_logins,1941.0,complete,True,20260910
ddos_burst,42,2026-01-06T18:00:00Z,baseline,successful_logins,1699.0,complete,True,20260910
ddos_burst,43,2026-01-06T19:00:00Z,baseline,successful_logins,1662.0,complete,True,20260910
ddos_burst,44,2026-01-06T20:00:00Z,baseline,successful_logins,1720.0,complete,True,20260910
ddos_burst,45,2026-01-06T21:00:00Z,baseline,successful_logins,1446.0,complete,True,20260910
ddos_burst,46,2026-01-06T22:00:00Z,baseline,successful_logins,1283.0,complete,True,20260910
ddos_burst,47,2026-01-06T23:00:00Z,baseline,successful_logins,1082.0,complete,True,20260910
ddos_burst,48,2026-01-07T00:00:00Z,target,successful_logins,940,complete,True,20260910
ddos_burst,0,2026-01-05T00:00:00Z,baseline,privileged_changes,2.0,complete,True,20260910
ddos_burst,1,2026-01-05T01:00:00Z,baseline,privileged_changes,2.0,complete,True,20260910
ddos_burst,2,2026-01-05T02:00:00Z,baseline,privileged_changes,2.0,complete,True,20260910
ddos_burst,3,2026-01-05T03:00:00Z,baseline,privileged_changes,2.0,complete,True,20260910
ddos_burst,4,2026-01-05T04:00:00Z,baseline,privileged_changes,2.0,complete,True,20260910
ddos_burst,5,2026-01-05T05:00:00Z,baseline,privileged_changes,2.0,complete,True,20260910
ddos_burst,6,2026-01-05T06:00:00Z,baseline,privileged_changes,2.0,complete,True,20260910
ddos_burst,7,2026-01-05T07:00:00Z,baseline,privileged_changes,2.0,complete,True,20260910
ddos_burst,8,2026-01-05T08:00:00Z,baseline,privileged_changes,2.0,complete,True,20260910
ddos_burst,9,2026-01-05T09:00:00Z,baseline,privileged_changes,2.0,complete,True,20260910
ddos_burst,10,2026-01-05T10:00:00Z,baseline,privileged_changes,3.0,complete,True,20260910
ddos_burst,11,2026-01-05T11:00:00Z,baseline,privileged_changes,2.0,complete,True,20260910
ddos_burst,12,2026-01-05T12:00:00Z,baseline,privileged_changes,1.0,complete,True,20260910
ddos_burst,13,2026-01-05T13:00:00Z,baseline,privileged_changes,2.0,complete,True,20260910
ddos_burst,14,2026-01-05T14:00:00Z,baseline,privileged_changes,3.0,complete,True,20260910
ddos_burst,15,2026-01-05T15:00:00Z,baseline,privileged_changes,3.0,complete,True,20260910
ddos_burst,16,2026-01-05T16:00:00Z,baseline,privileged_changes,3.0,complete,True,20260910
ddos_burst,17,2026-01-05T17:00:00Z,baseline,privileged_changes,2.0,complete,True,20260910
ddos_burst,18,2026-01-05T18:00:00Z,baseline,privileged_changes,1.0,complete,True,20260910
ddos_burst,19,2026-01-05T19:00:00Z,baseline,privileged_changes,2.0,complete,True,20260910
ddos_burst,20,2026-01-05T20:00:00Z,baseline,privileged_changes,2.0,complete,True,20260910
ddos_burst,21,2026-01-05T21:00:00Z,baseline,privileged_changes,1.0,complete,True,20260910
ddos_burst,22,2026-01-05T22:00:00Z,baseline,privileged_changes,2.0,complete,True,20260910
ddos_burst,23,2026-01-05T23:00:00Z,baseline,privileged_changes,1.0,complete,True,20260910
ddos_burst,24,2026-01-06T00:00:00Z,baseline,privileged_changes,2.0,complete,True,20260910
ddos_burst,25,2026-01-06T01:00:00Z,baseline,privileged_changes,1.0,complete,True,20260910
ddos_burst,26,2026-01-06T02:00:00Z,baseline,privileged_changes,2.0,complete,True,20260910
ddos_burst,27,2026-01-06T03:00:00Z,baseline,privileged_changes,2.0,complete,True,20260910
ddos_burst,28,2026-01-06T04:00:00Z,baseline,privileged_changes,2.0,complete,True,20260910
ddos_burst,29,2026-01-06T05:00:00Z,baseline,privileged_changes,2.0,complete,True,20260910
ddos_burst,30,2026-01-06T06:00:00Z,baseline,privileged_changes,2.0,complete,True,20260910
ddos_burst,31,2026-01-06T07:00:00Z,baseline,privileged_changes,1.0,complete,True,20260910
ddos_burst,32,2026-01-06T08:00:00Z,baseline,privileged_changes,2.0,complete,True,20260910
ddos_burst,33,2026-01-06T09:00:00Z,baseline,privileged_changes,2.0,complete,True,20260910
ddos_burst,34,2026-01-06T10:00:00Z,baseline,privileged_changes,2.0,complete,True,20260910
ddos_burst,35,2026-01-06T11:00:00Z,baseline,privileged_changes,2.0,complete,True,20260910
ddos_burst,36,2026-01-06T12:00:00Z,baseline,privileged_changes,2.0,complete,True,20260910
ddos_burst,37,2026-01-06T13:00:00Z,baseline,privileged_changes,1.0,complete,True,20260910
ddos_burst,38,2026-01-06T14:00:00Z,baseline,privileged_changes,2.0,complete,True,20260910
ddos_burst,39,2026-01-06T15:00:00Z,baseline,privileged_changes,1.0,complete,True,20260910
ddos_burst,40,2026-01-06T16:00:00Z,baseline,privileged_changes,3.0,complete,True,20260910
ddos_burst,41,2026-01-06T17:00:00Z,baseline,privileged_changes,2.0,complete,True,20260910
ddos_burst,42,2026-01-06T18:00:00Z,baseline,privileged_changes,2.0,complete,True,20260910
ddos_burst,43,2026-01-06T19:00:00Z,baseline,privileged_changes,3.0,complete,True,20260910
ddos_burst,44,2026-01-06T20:00:00Z,baseline,privileged_changes,2.0,complete,True,20260910
ddos_burst,45,2026-01-06T21:00:00Z,baseline,privileged_changes,1.0,complete,True,20260910
ddos_burst,46,2026-01-06T22:00:00Z,baseline,privileged_changes,2.0,complete,True,20260910
ddos_burst,47,2026-01-06T23:00:00Z,baseline,privileged_changes,2.0,complete,True,20260910
ddos_burst,48,2026-01-07T00:00:00Z,target,privileged_changes,2,complete,True,20260910
ddos_burst,0,2026-01-05T00:00:00Z,baseline,outbound_mb,648.579,complete,True,20260910
ddos_burst,1,2026-01-05T01:00:00Z,baseline,outbound_mb,554.536,complete,True,20260910
ddos_burst,2,2026-01-05T02:00:00Z,baseline,outbound_mb,541.283,complete,True,20260910
ddos_burst,3,2026-01-05T03:00:00Z,baseline,outbound_mb,552.268,complete,True,20260910
ddos_burst,4,2026-01-05T04:00:00Z,baseline,outbound_mb,579.978,complete,True,20260910
ddos_burst,5,2026-01-05T05:00:00Z,baseline,outbound_mb,608.352,complete,True,20260910
ddos_burst,6,2026-01-05T06:00:00Z,baseline,outbound_mb,741.29,complete,True,20260910
ddos_burst,7,2026-01-05T07:00:00Z,baseline,outbound_mb,761.017,complete,True,20260910
ddos_burst,8,2026-01-05T08:00:00Z,baseline,outbound_mb,863.082,complete,True,20260910
ddos_burst,9,2026-01-05T09:00:00Z,baseline,outbound_mb,885.424,complete,True,20260910
ddos_burst,10,2026-01-05T10:00:00Z,baseline,outbound_mb,909.602,complete,True,20260910
ddos_burst,11,2026-01-05T11:00:00Z,baseline,outbound_mb,1089.069,complete,True,20260910
ddos_burst,12,2026-01-05T12:00:00Z,baseline,outbound_mb,1090.723,complete,True,20260910
ddos_burst,13,2026-01-05T13:00:00Z,baseline,outbound_mb,1155.062,complete,True,20260910
ddos_burst,14,2026-01-05T14:00:00Z,baseline,outbound_mb,1089.604,complete,True,20260910
ddos_burst,15,2026-01-05T15:00:00Z,baseline,outbound_mb,1055.896,complete,True,20260910
ddos_burst,16,2026-01-05T16:00:00Z,baseline,outbound_mb,1045.389,complete,True,20260910
ddos_burst,17,2026-01-05T17:00:00Z,baseline,outbound_mb,1048.734,complete,True,20260910
ddos_burst,18,2026-01-05T18:00:00Z,baseline,outbound_mb,972.589,complete,True,20260910
ddos_burst,19,2026-01-05T19:00:00Z,baseline,outbound_mb,927.125,complete,True,20260910
ddos_burst,20,2026-01-05T20:00:00Z,baseline,outbound_mb,843.345,complete,True,20260910
ddos_burst,21,2026-01-05T21:00:00Z,baseline,outbound_mb,821.924,complete,True,20260910
ddos_burst,22,2026-01-05T22:00:00Z,baseline,outbound_mb,689.266,complete,True,20260910
ddos_burst,23,2026-01-05T23:00:00Z,baseline,outbound_mb,675.355,complete,True,20260910
ddos_burst,24,2026-01-06T00:00:00Z,baseline,outbound_mb,722.285,complete,True,20260910
ddos_burst,25,2026-01-06T01:00:00Z,baseline,outbound_mb,564.633,complete,True,20260910
ddos_burst,26,2026-01-06T02:00:00Z,baseline,outbound_mb,592.331,complete,True,20260910
ddos_burst,27,2026-01-06T03:00:00Z,baseline,outbound_mb,619.803,complete,True,20260910
ddos_burst,28,2026-01-06T04:00:00Z,baseline,outbound_mb,566.372,complete,True,20260910
ddos_burst,29,2026-01-06T05:00:00Z,baseline,outbound_mb,617.311,complete,True,20260910
ddos_burst,30,2026-01-06T06:00:00Z,baseline,outbound_mb,720.006,complete,True,20260910
ddos_burst,31,2026-01-06T07:00:00Z,baseline,outbound_mb,721.961,complete,True,20260910
ddos_burst,32,2026-01-06T08:00:00Z,baseline,outbound_mb,932.029,complete,True,20260910
ddos_burst,33,2026-01-06T09:00:00Z,baseline,outbound_mb,951.116,complete,True,20260910
ddos_burst,34,2026-01-06T10:00:00Z,baseline,outbound_mb,910.111,complete,True,20260910
ddos_burst,35,2026-01-06T11:00:00Z,baseline,outbound_mb,1091.872,complete,True,20260910
ddos_burst,36,2026-01-06T12:00:00Z,baseline,outbound_mb,1123.989,complete,True,20260910
ddos_burst,37,2026-01-06T13:00:00Z,baseline,outbound_mb,1174.728,complete,True,20260910
ddos_burst,38,2026-01-06T14:00:00Z,baseline,outbound_mb,1057.813,complete,True,20260910
ddos_burst,39,2026-01-06T15:00:00Z,baseline,outbound_mb,1234.106,complete,True,20260910
ddos_burst,40,2026-01-06T16:00:00Z,baseline,outbound_mb,1039.652,complete,True,20260910
ddos_burst,41,2026-01-06T17:00:00Z,baseline,outbound_mb,1209.194,complete,True,20260910
ddos_burst,42,2026-01-06T18:00:00Z,baseline,outbound_mb,911.83,complete,True,20260910
ddos_burst,43,2026-01-06T19:00:00Z,baseline,outbound_mb,860.156,complete,True,20260910
ddos_burst,44,2026-01-06T20:00:00Z,baseline,outbound_mb,775.818,complete,True,20260910
ddos_burst,45,2026-01-06T21:00:00Z,baseline,outbound_mb,892.277,complete,True,20260910
ddos_burst,46,2026-01-06T22:00:00Z,baseline,outbound_mb,638.375,complete,True,20260910
ddos_burst,47,2026-01-06T23:00:00Z,baseline,outbound_mb,700.947,complete,True,20260910
ddos_burst,48,2026-01-07T00:00:00Z,target,outbound_mb,663.236,complete,True,20260910
ddos_burst,0,2026-01-05T00:00:00Z,baseline,api_5xx,14.0,complete,True,20260910
ddos_burst,1,2026-01-05T01:00:00Z,baseline,api_5xx,16.0,complete,True,20260910
